timestamp,bin,input,elapsed_sec,score
2026-03-14T16:07:54+0900,v005_hierarchical_relocate,tools/in/0045.txt,2,406367658
2026-03-14T16:07:56+0900,v005_hierarchical_relocate,tools/in/0046.txt,2,408891140
2026-03-14T16:07:58+0900,v005_hierarchical_relocate,tools/in/0047.txt,2,406520862
2026-03-14T16:08:00+0900,v005_hierarchical_relocate,tools/in/0048.txt,2,408742876
2026-03-14T16:08:02+0900,v005_hierarchical_relocate,tools/in/0049.txt,2,408467224
2026-03-15T00:51:06+0900,v903,./tools/in/0000.txt,2,-
2026-03-15T13:18:18+0900,v905,tools/in/0000.txt,1,400226858
2026-03-15T13:43:23+0900,v905,tools/in/0000.txt,1,475084116
2026-03-15T16:19:25+0900,v906,tools/in/0000.txt,1,-
2026-03-15T16:42:28+0900,v907,tools/in/0000.txt,1,-
2026-03-15T17:07:47+0900,v908,tools/in/0000.txt,2,-
2026-03-15T17:12:15+0900,v909,tools/in/0000.txt,1,-
2026-03-15T17:55:43+0900,v910,tools/in/0000.txt,4,-
